DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),year,month,day,hour,minute,seconds,milliseconds,Predicted Power
2024-01-23 13:00:00,0.874,0.985952,2.859,0.0,2024,1,23,13,0,0,0,0.0
2024-01-23 14:00:00,0.803,0.986384,3.191,0.0,2024,1,23,14,0,0,0,0.0
2024-01-23 15:00:00,1.647,0.986838,2.972,0.0,2024,1,23,15,0,0,0,0.0
2024-01-23 16:00:00,4.396,0.987142,1.691,0.0,2024,1,23,16,0,0,0,0.0
2024-01-23 17:00:00,7.309,0.987015,0.436,0.0,2024,1,23,17,0,0,0,0.0
2024-01-23 18:00:00,10.558,0.986887,0.976,0.0,2024,1,23,18,0,0,0,0.0
2024-01-23 19:00:00,12.74,0.986887,2.312,0.0,2024,1,23,19,0,0,0,0.0
2024-01-23 20:00:00,13.525,0.986902,2.33,0.0,2024,1,23,20,0,0,0,0.0
2024-01-23 21:00:00,13.836,0.986793,2.689,0.0,2024,1,23,21,0,0,0,0.0
2024-01-23 22:00:00,13.459,0.986844,2.711,0.0,2024,1,23,22,0,0,0,0.0
2024-01-23 23:00:00,10.496,0.986917,3.787,0.9018400000000001,2024,1,23,23,0,0,0,0.9066286599999991
2024-01-24 00:00:00,8.583,0.987139,5.509,6.6107,2024,1,24,0,0,0,0,6.588027299999992
2024-01-24 01:00:00,8.236,0.987494,6.986,15.7326,2024,1,24,1,0,0,0,15.622173999999996
2024-01-24 02:00:00,7.481,0.987665,7.761,22.078200000000002,2024,1,24,2,0,0,0,21.945693999999985
2024-01-24 03:00:00,6.96,0.98753,9.295,36.8395,2024,1,24,3,0,0,0,36.41863099999998
2024-01-24 04:00:00,6.361,0.987392,10.354,48.1661,2024,1,24,4,0,0,0,47.990428
2024-01-24 05:00:00,5.942,0.987118,9.456,38.351800000000004,2024,1,24,5,0,0,0,38.154922999999954
2024-01-24 06:00:00,5.329,0.987009,7.013,16.0916,2024,1,24,6,0,0,0,16.042685999999986
2024-01-24 07:00:00,4.854,0.986935,5.023,4.3884099999999995,2024,1,24,7,0,0,0,4.434721700000004
2024-01-24 08:00:00,5.517,0.98685,5.541,6.36597,2024,1,24,8,0,0,0,6.526703099999996
2024-01-24 09:00:00,5.503,0.986902,4.622,2.8626,2024,1,24,9,0,0,0,2.9119056999999953
2024-01-24 10:00:00,5.701,0.986685,4.84,3.52358,2024,1,24,10,0,0,0,3.6166532999999976
2024-01-24 11:00:00,5.796,0.986598,5.291,5.33322,2024,1,24,11,0,0,0,5.428319599999996
2024-01-24 12:00:00,6.488,0.986219,5.824,8.24653,2024,1,24,12,0,0,0,8.325973500000002
2024-01-24 13:00:00,6.509,0.986442,3.563,0.0,2024,1,24,13,0,0,0,0.0
2024-01-24 14:00:00,7.068,0.986619,4.904,3.9998299999999998,2024,1,24,14,0,0,0,3.9733868999999955
2024-01-24 15:00:00,8.626,0.986213,7.069,16.3998,2024,1,24,15,0,0,0,16.357468999999988
2024-01-24 16:00:00,8.631,0.986357,7.122,16.871299999999998,2024,1,24,16,0,0,0,16.815175000000007
2024-01-24 17:00:00,8.072,0.98618,4.699,3.2745,2024,1,24,17,0,0,0,3.2339010000000004
2024-01-24 18:00:00,9.893,0.985778,5.25,5.257020000000001,2024,1,24,18,0,0,0,5.257708700000004
2024-01-24 19:00:00,12.34,0.985011,5.336,5.6193100000000005,2024,1,24,19,0,0,0,5.611640799999999
2024-01-24 20:00:00,13.506,0.984558,4.825,3.63267,2024,1,24,20,0,0,0,3.6039803000000012
2024-01-24 21:00:00,14.524,0.98355,5.482,6.28175,2024,1,24,21,0,0,0,6.160463800000001
2024-01-24 22:00:00,14.153,0.982894,6.153,10.1283,2024,1,24,22,0,0,0,10.077918499999996
2024-01-24 23:00:00,12.914,0.982247,8.165,25.1288,2024,1,24,23,0,0,0,24.963052
2024-01-25 00:00:00,12.868,0.981704,10.733,50.559,2024,1,25,0,0,0,0,50.379795000000065
2024-01-25 01:00:00,12.523,0.981261,11.32,54.884800000000006,2024,1,25,1,0,0,0,54.857184999999944
2024-01-25 02:00:00,12.338,0.981004,12.254,57.0327,2024,1,25,2,0,0,0,57.047134
2024-01-25 03:00:00,12.389,0.980768,12.691,57.0088,2024,1,25,3,0,0,0,57.025890999999966
2024-01-25 04:00:00,12.705,0.980368,12.778,56.922599999999996,2024,1,25,4,0,0,0,56.91998399999995
2024-01-25 05:00:00,12.687,0.979665,12.029,56.724,2024,1,25,5,0,0,0,56.765307000000064
2024-01-25 06:00:00,13.228,0.979273,10.587,49.1917,2024,1,25,6,0,0,0,48.95217600000001
2024-01-25 07:00:00,13.079,0.978712,10.944,52.2364,2024,1,25,7,0,0,0,52.08390999999994
2024-01-25 08:00:00,13.197,0.977995,9.946,42.5091,2024,1,25,8,0,0,0,41.85415800000001
2024-01-25 09:00:00,13.786,0.977502,10.102,44.0124,2024,1,25,9,0,0,0,43.83735300000002
2024-01-25 10:00:00,14.03,0.977459,9.553,36.7834,2024,1,25,10,0,0,0,37.03391099999995
2024-01-25 11:00:00,14.405,0.977195,9.602,37.2785,2024,1,25,11,0,0,0,37.64940199999995
2024-01-25 12:00:00,14.577,0.976804,9.422,36.277,2024,1,25,12,0,0,0,36.171034000000034
2024-01-25 13:00:00,14.835,0.976285,9.797,39.6255,2024,1,25,13,0,0,0,39.717521000000055
2024-01-25 14:00:00,14.777,0.976089,9.447,36.7581,2024,1,25,14,0,0,0,36.721124000000025
2024-01-25 15:00:00,14.652,0.976148,6.458,11.4916,2024,1,25,15,0,0,0,11.47842299999999
2024-01-25 16:00:00,15.081,0.975968,9.486,36.8876,2024,1,25,16,0,0,0,36.92330400000001
2024-01-25 17:00:00,15.348,0.975463,9.731,39.341,2024,1,25,17,0,0,0,39.28981799999995
2024-01-25 18:00:00,15.095,0.974692,6.826,14.001100000000001,2024,1,25,18,0,0,0,13.90158199999998
2024-01-25 19:00:00,14.993,0.973803,7.462,18.510900000000003,2024,1,25,19,0,0,0,18.548795
2024-01-25 20:00:00,15.263,0.972151,6.9,14.4861,2024,1,25,20,0,0,0,14.414110000000012
2024-01-25 21:00:00,14.886,0.97127,6.053,9.350520000000001,2024,1,25,21,0,0,0,9.299972299999986
2024-01-25 22:00:00,14.521,0.970186,5.805,7.99962,2024,1,25,22,0,0,0,7.912898500000008
2024-01-25 23:00:00,14.217,0.969682,3.261,0.0,2024,1,25,23,0,0,0,0.0
2024-01-26 00:00:00,14.221,0.969301,5.241,5.174390000000001,2024,1,26,0,0,0,0,5.129552500000005
2024-01-26 01:00:00,13.253,0.968984,8.009,23.2606,2024,1,26,1,0,0,0,23.241103000000013
2024-01-26 02:00:00,13.814,0.969261,9.182,34.4213,2024,1,26,2,0,0,0,34.34818599999999
2024-01-26 03:00:00,13.068,0.969838,10.176,44.5637,2024,1,26,3,0,0,0,44.54104600000001
2024-01-26 04:00:00,11.792,0.970347,7.809,21.7104,2024,1,26,4,0,0,0,21.183942000000012
2024-01-26 05:00:00,10.348,0.971169,9.544,37.8412,2024,1,26,5,0,0,0,37.835609999999974
2024-01-26 06:00:00,9.142,0.971685,9.15,34.7541,2024,1,26,6,0,0,0,34.67490100000005
2024-01-26 07:00:00,8.468,0.972407,7.982,23.551299999999998,2024,1,26,7,0,0,0,23.53096400000002
2024-01-26 08:00:00,7.61,0.973188,7.708,21.3292,2024,1,26,8,0,0,0,21.36449199999998
2024-01-26 09:00:00,6.905,0.974174,8.032,24.2074,2024,1,26,9,0,0,0,24.137158999999976
2024-01-26 10:00:00,6.151,0.975153,8.783,31.6105,2024,1,26,10,0,0,0,31.369577999999947
2024-01-26 11:00:00,5.554,0.976328,7.73,21.676299999999998,2024,1,26,11,0,0,0,21.59822600000002
2024-01-26 12:00:00,4.244,0.977139,6.961,15.568700000000002,2024,1,26,12,0,0,0,15.33468499999999
2024-01-26 13:00:00,3.392,0.977928,7.417,19.4205,2024,1,26,13,0,0,0,19.191489999999977
2024-01-26 14:00:00,3.407,0.978784,5.856,8.64384,2024,1,26,14,0,0,0,8.570919400000003
2024-01-26 15:00:00,3.957,0.979444,3.207,0.0,2024,1,26,15,0,0,0,0.0
2024-01-26 16:00:00,5.588,0.979892,2.096,0.0,2024,1,26,16,0,0,0,0.0
2024-01-26 17:00:00,7.328,0.979961,3.085,0.0,2024,1,26,17,0,0,0,0.0
2024-01-26 18:00:00,8.572,0.980142,3.473,0.0,2024,1,26,18,0,0,0,0.0
2024-01-26 19:00:00,9.453,0.980354,3.551,0.0,2024,1,26,19,0,0,0,0.0
2024-01-26 20:00:00,9.832,0.980592,3.859,0.990884,2024,1,26,20,0,0,0,1.022930549999999
2024-01-26 21:00:00,9.863,0.980787,4.031,1.37729,2024,1,26,21,0,0,0,1.3970130000000003
2024-01-26 22:00:00,9.515,0.980946,3.992,1.2775699999999999,2024,1,26,22,0,0,0,1.2977750999999986
2024-01-26 23:00:00,7.951,0.981147,3.841,1.01473,2024,1,26,23,0,0,0,1.0193106799999996
2024-01-27 00:00:00,6.298,0.98151,3.273,0.0,2024,1,27,0,0,0,0,0.0
2024-01-27 01:00:00,5.509,0.981774,3.241,0.0,2024,1,27,1,0,0,0,0.0
2024-01-27 02:00:00,4.995,0.981892,2.788,0.0,2024,1,27,2,0,0,0,0.0
2024-01-27 03:00:00,4.541,0.981984,2.324,0.0,2024,1,27,3,0,0,0,0.0
2024-01-27 04:00:00,4.054,0.981896,2.352,0.0,2024,1,27,4,0,0,0,0.0
2024-01-27 05:00:00,3.338,0.981649,2.529,0.0,2024,1,27,5,0,0,0,0.0
2024-01-27 06:00:00,2.609,0.981775,2.585,0.0,2024,1,27,6,0,0,0,0.0
2024-01-27 07:00:00,2.125,0.982083,2.988,0.0,2024,1,27,7,0,0,0,0.0
2024-01-27 08:00:00,1.609,0.982502,3.526,0.0,2024,1,27,8,0,0,0,0.0
2024-01-27 09:00:00,1.311,0.982694,3.583,0.0,2024,1,27,9,0,0,0,0.0
2024-01-27 10:00:00,0.834,0.982836,4.384,2.43077,2024,1,27,10,0,0,0,2.416171699999999
2024-01-27 11:00:00,0.716,0.983175,4.707,3.35295,2024,1,27,11,0,0,0,3.339375200000002
2024-01-27 12:00:00,1.108,0.983498,4.931,4.1580900000000005,2024,1,27,12,0,0,0,4.1119670999999975
2024-01-27 13:00:00,0.947,0.983945,5.01,4.50114,2024,1,27,13,0,0,0,4.494549200000006
2024-01-27 14:00:00,1.114,0.984474,6.174,10.1196,2024,1,27,14,0,0,0,10.311909999999994
2024-01-27 15:00:00,1.779,0.985211,7.077,16.85,2024,1,27,15,0,0,0,16.85075099999998
2024-01-27 16:00:00,2.743,0.985859,5.381,6.076359999999999,2024,1,27,16,0,0,0,5.9417328000000005
2024-01-27 17:00:00,4.111,0.98627,3.95,1.30689,2024,1,27,17,0,0,0,1.302318299999999
2024-01-27 18:00:00,9.074,0.986708,8.028,23.4265,2024,1,27,18,0,0,0,23.61945600000001
2024-01-27 19:00:00,9.513,0.987344,7.77,21.3918,2024,1,27,19,0,0,0,21.43237300000003
2024-01-27 20:00:00,9.718,0.987888,7.72,21.0571,2024,1,27,20,0,0,0,21.295334000000008
2024-01-27 21:00:00,9.345,0.988399,7.892,22.548099999999998,2024,1,27,21,0,0,0,22.66640999999999
2024-01-27 22:00:00,8.539,0.988849,7.443,19.0718,2024,1,27,22,0,0,0,19.18555
2024-01-27 23:00:00,6.58,0.989296,7.215,17.488799999999998,2024,1,27,23,0,0,0,17.52661900000001
2024-01-28 00:00:00,5.561,0.989869,9.152,36.0824,2024,1,28,0,0,0,0,35.87643899999995
2024-01-28 01:00:00,4.376,0.990527,9.165,36.2424,2024,1,28,1,0,0,0,36.230915000000024
2024-01-28 02:00:00,2.841,0.990992,9.177,36.6684,2024,1,28,2,0,0,0,36.47918000000002
2024-01-28 03:00:00,1.631,0.991377,9.742,42.5462,2024,1,28,3,0,0,0,42.15508899999996
2024-01-28 04:00:00,0.501,0.991554,9.733,42.5015,2024,1,28,4,0,0,0,42.47604699999997
2024-01-28 05:00:00,0.1,0.991406,8.504,29.8609,2024,1,28,5,0,0,0,29.062397999999988
2024-01-28 06:00:00,-0.326,0.991551,6.912,15.7313,2024,1,28,6,0,0,0,15.331022999999998
2024-01-28 07:00:00,-0.857,0.991915,6.21,11.1959,2024,1,28,7,0,0,0,11.143868000000008
2024-01-28 08:00:00,-1.22,0.992314,6.008,9.821950000000001,2024,1,28,8,0,0,0,9.721168400000005
2024-01-28 09:00:00,-1.294,0.992543,4.607,3.12251,2024,1,28,9,0,0,0,3.106373399999998
2024-01-28 10:00:00,-1.308,0.992693,2.321,0.0,2024,1,28,10,0,0,0,0.0
2024-01-28 11:00:00,-1.556,0.992982,1.071,0.0,2024,1,28,11,0,0,0,0.0
2024-01-28 12:00:00,-1.809,0.993238,1.015,0.0,2024,1,28,12,0,0,0,0.0
2024-01-28 13:00:00,-2.003,0.993364,1.722,0.0,2024,1,28,13,0,0,0,0.0
2024-01-28 14:00:00,-1.013,0.993575,2.138,0.0,2024,1,28,14,0,0,0,0.0
2024-01-28 15:00:00,0.994,0.993731,1.451,0.0,2024,1,28,15,0,0,0,0.0
2024-01-28 16:00:00,3.363,0.993571,1.728,0.0,2024,1,28,16,0,0,0,0.0
2024-01-28 17:00:00,5.732,0.993078,2.676,0.0,2024,1,28,17,0,0,0,0.0
2024-01-28 18:00:00,7.695,0.992636,3.775,0.925553,2024,1,28,18,0,0,0,0.9302284599999989
2024-01-28 19:00:00,9.007,0.992216,4.223,1.91086,2024,1,28,19,0,0,0,1.906760500000003
2024-01-28 20:00:00,10.068,0.991744,4.635,3.05229,2024,1,28,20,0,0,0,3.0431854000000014
2024-01-28 21:00:00,10.544,0.991311,5.487,6.44233,2024,1,28,21,0,0,0,6.418167500000002
2024-01-28 22:00:00,9.879,0.99087,6.227,10.8085,2024,1,28,22,0,0,0,10.763910399999997
2024-01-28 23:00:00,6.132,0.990845,7.312,18.6313,2024,1,28,23,0,0,0,18.518842000000006
2024-01-29 00:00:00,3.618,0.991063,6.597,12.9965,2024,1,29,0,0,0,0,12.930182999999992
2024-01-29 01:00:00,2.674,0.99125,7.616,21.3845,2024,1,29,1,0,0,0,20.922336999999988
2024-01-29 02:00:00,1.22,0.991434,7.827,23.1917,2024,1,29,2,0,0,0,23.14884500000001
2024-01-29 03:00:00,0.669,0.991563,7.532,20.8421,2024,1,29,3,0,0,0,20.50322899999998
2024-01-29 04:00:00,0.52,0.991559,7.252,18.4722,2024,1,29,4,0,0,0,18.208030000000008
2024-01-29 05:00:00,0.265,0.991347,7.341,19.2479,2024,1,29,5,0,0,0,19.104246000000018
2024-01-29 06:00:00,0.279,0.991341,6.895,15.4383,2024,1,29,6,0,0,0,15.096119000000002
2024-01-29 07:00:00,0.049,0.991547,5.673,7.85166,2024,1,29,7,0,0,0,7.821681000000005
2024-01-29 08:00:00,0.17,0.991723,5.216,5.415229999999999,2024,1,29,8,0,0,0,5.3907283999999995
2024-01-29 09:00:00,0.24,0.991734,4.618,3.11352,2024,1,29,9,0,0,0,3.099014399999997
2024-01-29 10:00:00,0.133,0.991747,4.36,2.3921,2024,1,29,10,0,0,0,2.3775360000000005
2024-01-29 11:00:00,0.094,0.991938,4.389,2.46713,2024,1,29,11,0,0,0,2.4463508999999983
2024-01-29 12:00:00,-0.033,0.991977,4.117,1.70922,2024,1,29,12,0,0,0,1.7056476999999983
2024-01-29 13:00:00,-0.178,0.99216,4.161,1.73973,2024,1,29,13,0,0,0,1.8213454000000002
2024-01-29 14:00:00,1.617,0.99227,4.014,1.39025,2024,1,29,14,0,0,0,1.401344699999999
2024-01-29 15:00:00,4.564,0.99242,3.59,0.0,2024,1,29,15,0,0,0,0.0
2024-01-29 16:00:00,7.244,0.992302,2.329,0.0,2024,1,29,16,0,0,0,0.0
2024-01-29 17:00:00,9.475,0.991886,2.625,0.0,2024,1,29,17,0,0,0,0.0
2024-01-29 18:00:00,11.762,0.991417,3.192,0.0,2024,1,29,18,0,0,0,0.0
2024-01-29 19:00:00,13.764,0.990986,4.318,2.1441500000000002,2024,1,29,19,0,0,0,2.1416962999999978
2024-01-29 20:00:00,14.693,0.990551,5.531,6.387989999999999,2024,1,29,20,0,0,0,6.449280099999994
2024-01-29 21:00:00,14.627,0.990231,6.2,10.3435,2024,1,29,21,0,0,0,10.191189099999992
2024-01-29 22:00:00,13.469,0.989965,6.787,13.7669,2024,1,29,22,0,0,0,13.426421999999997
2024-01-29 23:00:00,9.999,0.989888,8.17,25.4325,2024,1,29,23,0,0,0,25.33570499999996
2024-01-30 00:00:00,7.705,0.989918,9.443,38.153800000000004,2024,1,30,0,0,0,0,37.642934999999994
2024-01-30 01:00:00,5.935,0.990018,9.617,40.342800000000004,2024,1,30,1,0,0,0,40.21118599999995
2024-01-30 02:00:00,5.042,0.990106,10.652,51.674699999999994,2024,1,30,2,0,0,0,51.57848799999992
2024-01-30 03:00:00,4.639,0.990076,9.633,40.6454,2024,1,30,3,0,0,0,40.48477199999999
2024-01-30 04:00:00,4.036,0.989957,10.131,46.7292,2024,1,30,4,0,0,0,46.05352800000001
2024-01-30 05:00:00,3.556,0.989691,10.226,47.712,2024,1,30,5,0,0,0,47.334868
2024-01-30 06:00:00,3.36,0.989556,10.206,47.5168,2024,1,30,6,0,0,0,47.08994500000004
2024-01-30 07:00:00,2.905,0.989579,10.614,51.8856,2024,1,30,7,0,0,0,51.563517999999966
2024-01-30 08:00:00,2.565,0.989712,10.34,48.8293,2024,1,30,8,0,0,0,48.584599999999995
2024-01-30 09:00:00,2.199,0.98976,9.288,37.436099999999996,2024,1,30,9,0,0,0,37.16188999999996
2024-01-30 10:00:00,1.99,0.989838,8.88,33.6245,2024,1,30,10,0,0,0,33.42075199999996
2024-01-30 11:00:00,1.96,0.990015,7.917,24.033900000000003,2024,1,30,11,0,0,0,23.865777999999963
2024-01-30 12:00:00,2.203,0.990009,7.18,17.8794,2024,1,30,12,0,0,0,17.752524000000015
2024-01-30 13:00:00,2.457,0.990091,7.737,22.4257,2024,1,30,13,0,0,0,22.313898
2024-01-30 14:00:00,5.193,0.990182,7.431,19.7471,2024,1,30,14,0,0,0,19.57370300000002
2024-01-30 15:00:00,7.959,0.990249,5.896,8.82601,2024,1,30,15,0,0,0,8.787636599999995
2024-01-30 16:00:00,10.215,0.989937,4.157,1.74113,2024,1,30,16,0,0,0,1.7334371999999993
2024-01-30 17:00:00,12.742,0.989253,4.205,1.8634000000000002,2024,1,30,17,0,0,0,1.8426840000000015
2024-01-30 18:00:00,15.039,0.988641,5.289,5.457,2024,1,30,18,0,0,0,5.444437599999998
2024-01-30 19:00:00,16.454,0.988122,6.469,11.619399999999999,2024,1,30,19,0,0,0,11.57034700000001
2024-01-30 20:00:00,17.151,0.987565,6.479,11.6356,2024,1,30,20,0,0,0,11.598174999999994
2024-01-30 21:00:00,17.441,0.987085,6.405,11.279200000000001,2024,1,30,21,0,0,0,11.224486999999984
2024-01-30 22:00:00,16.797,0.986727,6.047,9.3904,2024,1,30,22,0,0,0,9.2645209
2024-01-30 23:00:00,13.212,0.986689,7.533,19.951900000000002,2024,1,30,23,0,0,0,19.326874000000004
2024-01-31 00:00:00,10.94,0.986744,9.43,37.6141,2024,1,31,0,0,0,0,37.255067999999945
2024-01-31 01:00:00,12.253,0.986616,9.852,41.9379,2024,1,31,1,0,0,0,41.80890499999995
2024-01-31 02:00:00,11.974,0.986703,10.024,44.089,2024,1,31,2,0,0,0,43.91898299999997
2024-01-31 03:00:00,11.639,0.986568,10.066,44.641400000000004,2024,1,31,3,0,0,0,44.01794499999997
2024-01-31 04:00:00,10.514,0.986331,10.246,46.553599999999996,2024,1,31,4,0,0,0,46.45701600000006
2024-01-31 05:00:00,9.866,0.985954,10.074,44.9451,2024,1,31,5,0,0,0,44.65015499999997
2024-01-31 06:00:00,8.608,0.985817,10.276,47.0875,2024,1,31,6,0,0,0,46.96270200000001
2024-01-31 07:00:00,8.654,0.985789,11.486,56.6307,2024,1,31,7,0,0,0,56.52178299999998
2024-01-31 08:00:00,9.147,0.985918,9.994,42.6179,2024,1,31,8,0,0,0,42.973686000000065
2024-01-31 09:00:00,9.608,0.985895,9.326,36.0945,2024,1,31,9,0,0,0,36.097082000000036
2024-01-31 10:00:00,10.729,0.985746,8.937,32.743700000000004,2024,1,31,10,0,0,0,32.70355499999999
2024-01-31 11:00:00,11.092,0.985816,9.03,33.5578,2024,1,31,11,0,0,0,33.55687900000002
2024-01-31 12:00:00,11.174,0.985717,9.981,42.2869,2024,1,31,12,0,0,0,42.65875100000003
2024-01-31 13:00:00,11.232,0.985783,10.147,44.049800000000005,2024,1,31,13,0,0,0,44.595427
2024-01-31 14:00:00,12.248,0.985762,9.365,35.898,2024,1,31,14,0,0,0,36.351684
2024-01-31 15:00:00,13.912,0.985911,7.426,18.1814,2024,1,31,15,0,0,0,18.339451999999994
2024-01-31 16:00:00,14.447,0.985812,6.783,13.3003,2024,1,31,16,0,0,0,13.321933000000008
2024-01-31 17:00:00,15.055,0.985258,6.502,11.6214,2024,1,31,17,0,0,0,11.646820999999997
2024-01-31 18:00:00,15.41,0.984781,6.143,9.98692,2024,1,31,18,0,0,0,9.919130200000014
2024-01-31 19:00:00,16.066,0.984355,5.507,6.4315500000000005,2024,1,31,19,0,0,0,6.339758900000008
2024-01-31 20:00:00,16.772,0.984018,5.293,5.1429,2024,1,31,20,0,0,0,5.187899299999999
2024-01-31 21:00:00,17.564,0.98358,5.627,6.65392,2024,1,31,21,0,0,0,7.0145867999999965
2024-01-31 22:00:00,17.559,0.983332,5.482,5.9354,2024,1,31,22,0,0,0,6.019280399999999
2024-01-31 23:00:00,15.623,0.983296,6.024,9.26314,2024,1,31,23,0,0,0,9.225839100000009
2024-02-01 00:00:00,14.61,0.983378,5.461,6.198390000000001,2024,2,1,0,0,0,0,6.151697100000003
2024-02-01 01:00:00,12.72,0.98353,6.09,9.71332,2024,2,1,1,0,0,0,9.715116999999989
2024-02-01 02:00:00,12.116,0.983686,4.54,2.61692,2024,2,1,2,0,0,0,2.6592871999999987
2024-02-01 03:00:00,12.13,0.983668,6.9,14.0389,2024,2,1,3,0,0,0,14.221698000000009
2024-02-01 04:00:00,11.286,0.983624,7.047,15.4123,2024,2,1,4,0,0,0,15.544247999999987
2024-02-01 05:00:00,12.001,0.983575,5.599,7.00563,2024,2,1,5,0,0,0,6.9662621999999965
2024-02-01 06:00:00,12.596,0.983681,6.111,9.92883,2024,2,1,6,0,0,0,9.904538199999987
2024-02-01 07:00:00,12.898,0.983333,4.131,1.64619,2024,2,1,7,0,0,0,1.6310239999999991
2024-02-01 08:00:00,12.671,0.984216,3.688,0.6636960000000001,2024,2,1,8,0,0,0,0.7032072200000004
2024-02-01 09:00:00,12.562,0.984555,4.545,2.66461,2024,2,1,9,0,0,0,2.6784944000000017
2024-02-01 10:00:00,12.389,0.984942,5.688,7.58329,2024,2,1,10,0,0,0,7.484906900000006
2024-02-01 11:00:00,12.054,0.985383,5.702,7.5816300000000005,2024,2,1,11,0,0,0,7.549263900000008
2024-02-01 12:00:00,11.889,0.985732,6.114,10.0415,2024,2,1,12,0,0,0,9.997152900000007
2024-02-01 13:00:00,11.138,0.986244,6.139,10.2203,2024,2,1,13,0,0,0,10.176037899999985
2024-02-01 14:00:00,10.71,0.986774,7.142,16.5005,2024,2,1,14,0,0,0,16.52746000000003
2024-02-01 15:00:00,11.974,0.987335,5.224,5.0832,2024,2,1,15,0,0,0,5.090531599999994
2024-02-01 16:00:00,13.313,0.987554,4.924,3.87941,2024,2,1,16,0,0,0,3.881757600000002
2024-02-01 17:00:00,14.442,0.987387,5.062,4.2845,2024,2,1,17,0,0,0,4.323514899999996
2024-02-01 18:00:00,15.323,0.987384,4.835,3.45961,2024,2,1,18,0,0,0,3.511221499999999
2024-02-01 19:00:00,16.062,0.987344,5.0,4.01423,2024,2,1,19,0,0,0,4.067314199999998
2024-02-01 20:00:00,16.501,0.987302,5.047,4.187390000000001,2024,2,1,20,0,0,0,4.246061399999996
2024-02-01 21:00:00,16.619,0.987378,4.935,3.78454,2024,2,1,21,0,0,0,3.827342399999996
2024-02-01 22:00:00,16.154,0.987437,5.137,4.54763,2024,2,1,22,0,0,0,4.605900300000005
2024-02-01 23:00:00,13.772,0.987684,6.416,11.116299999999999,2024,2,1,23,0,0,0,11.15293
2024-02-02 00:00:00,11.922,0.987935,8.366,26.2411,2024,2,2,0,0,0,0,26.509429000000004
2024-02-02 01:00:00,10.628,0.988332,9.132,35.0494,2024,2,2,1,0,0,0,34.958887999999995
2024-02-02 02:00:00,9.986,0.988669,10.733,51.529,2024,2,2,2,0,0,0,51.267405
2024-02-02 03:00:00,9.603,0.988957,11.709,57.2052,2024,2,2,3,0,0,0,57.16178800000006
2024-02-02 04:00:00,9.076,0.988959,10.991,53.7139,2024,2,2,4,0,0,0,53.542915000000015
2024-02-02 05:00:00,8.067,0.988707,8.86,32.607,2024,2,2,5,0,0,0,32.45643999999999
2024-02-02 06:00:00,7.284,0.988657,7.744,21.161,2024,2,2,6,0,0,0,21.361022000000027
2024-02-02 07:00:00,6.684,0.988789,8.53,28.0796,2024,2,2,7,0,0,0,28.733075999999986
2024-02-02 08:00:00,6.308,0.988829,8.79,30.712400000000002,2024,2,2,8,0,0,0,30.91177699999996
2024-02-02 09:00:00,5.918,0.988795,8.51,27.9206,2024,2,2,9,0,0,0,28.270410999999978
2024-02-02 10:00:00,5.12,0.98886,8.628,29.237,2024,2,2,10,0,0,0,29.540197000000024
2024-02-02 11:00:00,5.25,0.989018,8.752,31.3555,2024,2,2,11,0,0,0,31.252040000000008
2024-02-02 12:00:00,5.186,0.989131,9.934,44.0145,2024,2,2,12,0,0,0,43.58354299999999
2024-02-02 13:00:00,5.195,0.989407,11.084,55.2842,2024,2,2,13,0,0,0,55.12591000000001
2024-02-02 14:00:00,7.958,0.989681,11.334,56.3774,2024,2,2,14,0,0,0,56.328555000000016
2024-02-02 15:00:00,10.346,0.989777,10.542,49.5206,2024,2,2,15,0,0,0,49.39337599999998
2024-02-02 16:00:00,12.207,0.989757,8.883,32.4307,2024,2,2,16,0,0,0,32.32473599999995
2024-02-02 17:00:00,13.745,0.989228,8.573,28.923099999999998,2024,2,2,17,0,0,0,28.862926999999985
2024-02-02 18:00:00,14.007,0.98882,8.911,32.5066,2024,2,2,18,0,0,0,32.41862600000001
2024-02-02 19:00:00,14.27,0.988702,8.696,30.1605,2024,2,2,19,0,0,0,30.082782999999978
2024-02-02 20:00:00,14.498,0.988455,8.076,24.258200000000002,2024,2,2,20,0,0,0,24.173883000000025
2024-02-02 21:00:00,14.521,0.988091,6.993,15.4315,2024,2,2,21,0,0,0,15.302453999999985
2024-02-02 22:00:00,14.673,0.987879,7.453,19.136400000000002,2024,2,2,22,0,0,0,18.872176999999997
2024-02-02 23:00:00,13.534,0.987942,8.862,31.9911,2024,2,2,23,0,0,0,32.090945999999995
2024-02-03 00:00:00,13.117,0.988004,8.377,27.1905,2024,2,3,0,0,0,0,27.064454000000016
2024-02-03 01:00:00,13.094,0.987774,9.24,35.6544,2024,2,3,1,0,0,0,35.504264000000006
2024-02-03 02:00:00,13.177,0.987741,9.487,37.232099999999996,2024,2,3,2,0,0,0,37.23196100000002
2024-02-03 03:00:00,12.759,0.987566,9.394,36.872699999999995,2024,2,3,3,0,0,0,36.72994099999995
2024-02-03 04:00:00,12.081,0.987195,9.942,42.792,2024,2,3,4,0,0,0,42.56524099999997
2024-02-03 05:00:00,11.28,0.986882,9.074,34.2731,2024,2,3,5,0,0,0,34.28234499999997
2024-02-03 06:00:00,10.921,0.98661,8.308,26.816599999999998,2024,2,3,6,0,0,0,26.540921000000022
